anime_id,Titulo,Titulo en ingles,Titulo en japones,Link de portada,Tipo,Numero de episodios,Fechas de emision,Categoria,Puntuacion general,Posicionamiento,Popularidad,Miembros,Favoritos,Temporada de emision,Productores,Licencias,Estudio,Genero
1082,Hikari to Mizu no Daphne,Daphne in the Brilliant Blue,光と水のダフネ,https://myanimelist.cdn-dena.com/images/anime/7/49131.jpg,TV,24,"Jan 16, 2004 to Jul 3, 2004",R - 17+ (violence & profanity),6.83,4189.0,3671,10082,24,Winter 2004,"Genco, Lantis, Toshiba Entertainment","Sentai Filmworks, Geneon Entertainment USA",J.C.Staff,"Sci-Fi, Mystery, Comedy, Police, Psychological, Drama, Ecchi"
8363,Crayon Shin-chan Movie 11: Arashi wo Yobu Eikou no Yakiniku Road,Sin Titulo,映画 クレヨンしんちゃん 嵐を呼ぶ栄光のヤキニクロード,https://myanimelist.cdn-dena.com/images/anime/13/83765.jpg,Movie,1,"Apr 19, 2003",G - All Ages,7.2,2800.0,7298,1622,1,Desconocida,TV Asahi,Anonimo,Anonimo,"Action, Adventure, Comedy, Seinen"
3995,Tokubetsu Byoutou,Sin Titulo,特別病棟,https://myanimelist.cdn-dena.com/images/anime/3/37433.jpg,OVA,2,"Oct 25, 2007 to Mar 25, 2008",Rx - Hentai,6.53,Desconocido,5785,3258,22,Desconocida,MS Pictures,Anonimo,Anonimo,Hentai
15613,Hakkenden: Touhou Hakken Ibun,Hakkenden -Eight Dogs of the East-,八犬伝 -東方八犬異聞-,https://myanimelist.cdn-dena.com/images/anime/13/43007.jpg,TV,13,"Jan 6, 2013 to Mar 31, 2013",PG-13 - Teens 13 or older,7.54,1519.0,1114,74385,555,Winter 2013,"Bandai Visual, Frontier Works, Lantis, Movic, DAX Production, Sony PCL",Sentai Filmworks,Studio Deen,"Action, Demons, Supernatural, Fantasy, Shoujo"
31174,Osomatsu-san,Mr. Osomatsu,おそ松さん,https://myanimelist.cdn-dena.com/images/anime/7/76540.jpg,TV,25,"Oct 6, 2015 to Mar 29, 2016",R - 17+ (violence & profanity),8.18,337.0,887,97956,3161,Fall 2015,"TV Tokyo, Dentsu, Rakuonsha, Avex Pictures, Daiichi Shokai CO., LTD, Fujio Production",Viz Media,Studio Pierrot,"Comedy, Parody"
13709,Afro Samurai Movie,Afro Samurai the Movie,AFRO SAMURAI　劇場版,https://myanimelist.cdn-dena.com/images/anime/8/38065.jpg,Movie,1,"Oct 27, 2007",R+ - Mild Nudity,7.6,1343.0,2106,30121,62,Desconocida,Anonimo,Funimation,Gonzo,"Action, Adventure, Samurai"
1861,Slam Dunk: Zenkoku Seiha Da! - Sakuragi Hanamichi,Sin Titulo,スラムダンク 全国制覇だ！桜木花道,https://myanimelist.cdn-dena.com/images/anime/12/31929.jpg,Movie,1,"Aug 20, 1994",PG-13 - Teens 13 or older,7.63,1282.0,3784,9354,20,Desconocida,Anonimo,Anonimo,Toei Animation,"Slice of Life, Comedy, Sports, Drama, School, Shounen"
10822,Ranma ½: Totteoki Talk Best of Memories,Ranma ½: Best Memories,らんま1/2 とっておきトーク ベスト・オブ・メモリーズ,https://myanimelist.cdn-dena.com/images/anime/3/29885.jpg,OVA,1,"May 1, 1993",PG-13 - Teens 13 or older,7.17,2936.0,6365,2529,1,Desconocida,Anonimo,Anonimo,Anonimo,"Comedy, Martial Arts, Slice of Life"
8767,Shin Tenchi Muyou! Specials,Sin Titulo,新・天地無用!,https://myanimelist.cdn-dena.com/images/anime/8/24199.jpg,Special,6,"Jan 1, 1997 to Sep 23, 1997",PG-13 - Teens 13 or older,7.01,3545.0,6262,2640,3,Desconocida,"AIC, Pioneer LDC",Anonimo,Anonimo,"Comedy, Romance, Sci-Fi, Shounen"
2333,Anime Sanjuushi,The Three Musketeers,アニメ三銃士,https://myanimelist.cdn-dena.com/images/anime/3/61981.jpg,TV,52,"Oct 9, 1987 to Feb 17, 1989",G - All Ages,7.22,2708.0,6212,2702,19,Fall 1987,"NHK, Gakken",Anonimo,Studio Gallop,"Adventure, Drama, Historical, Romance"
12549,"Dakara Boku wa, H ga Dekinai.","So, I Can&#039;t Play H!",だから僕は、Hができない。,https://myanimelist.cdn-dena.com/images/anime/4/75102.jpg,TV,12,"Jul 6, 2012 to Sep 25, 2012",R+ - Mild Nudity,6.87,4030.0,302,233892,656,Summer 2012,"Geneon Universal Entertainment, Sotsu, Lantis, AT-X, KlockWorx, Fujimi Shobo",Sentai Filmworks,feel.,"Comedy, Ecchi, Romance, Supernatural"
36291,Ling Yu,Sin Titulo,灵域,https://myanimelist.cdn-dena.com/images/anime/12/87671.jpg,ONA,10,"Oct 22, 2015 to Dec 24, 2015",PG-13 - Teens 13 or older,6.74,4585.0,8584,853,0,Desconocida,iQIYI,Anonimo,Haoliners Animation League,Fantasy
22961,Date A Live: Encore,Sin Titulo,デート・ア・ライブ　アンコール,https://myanimelist.cdn-dena.com/images/anime/6/69489.jpg,OVA,1,"Dec 8, 2014",PG-13 - Teens 13 or older,8.01,541.0,1120,73939,663,Desconocida,Anonimo,Funimation,Production IMS,"Slice of Life, Romance"
30924,Mikagura Gakuen Kumikyoku,Mikagura School Suite,ミカグラ学園組曲,https://myanimelist.cdn-dena.com/images/anime/3/74422.jpg,Music,5,"Feb 25, 2015",PG-13 - Teens 13 or older,6.73,4630.0,7661,1358,4,Desconocida,Anonimo,Anonimo,Anonimo,"Music, Psychological, School"
898,Dragon Ball Z Movie 05: Tobikkiri no Saikyou tai Saikyou,Dragon Ball Z Movie 05: Cooler&#039;s Revenge,ドラゴンボールZ とびっきりの最強対最強,https://myanimelist.cdn-dena.com/images/anime/1174/92328.jpg,Movie,1,"Jul 20, 1991",PG-13 - Teens 13 or older,7.21,2775.0,1099,75162,38,Desconocida,Anonimo,Funimation,Toei Animation,"Action, Sci-Fi, Adventure, Comedy, Fantasy, Shounen"
17259,Kuroko no Basket: Oshaberi Shiyokka,Kuroko&#039;s Basketball Special,黒子のバスケ お喋りしよっか,https://myanimelist.cdn-dena.com/images/anime/11/46071.jpg,Special,1,"Dec 21, 2012",PG-13 - Teens 13 or older,7.38,2114.0,2122,29670,26,Desconocida,Anonimo,Anonimo,Production I.G,"Comedy, School, Sports, Shounen"
36225,Baku Ane 2: Otouto Ippai Shibocchau zo! The Animation,Sin Titulo,ばくあね2 弟いっぱいしぼっちゃうぞ! THE ANIMATION,https://myanimelist.cdn-dena.com/images/anime/10/87885.jpg,OVA,0,"Nov 24, 2017 to ?",Rx - Hentai,7.44,Desconocido,5229,4176,34,Desconocida,Pink Pineapple,Anonimo,Seven,Hentai
272,Noir,Noir,ノワール,https://myanimelist.cdn-dena.com/images/anime/11/46139.jpg,TV,26,"Apr 6, 2001 to Sep 28, 2001",PG-13 - Teens 13 or older,7.38,2122.0,1067,77710,745,Spring 2001,Victor Entertainment,"ADV Films, Funimation",Bee Train,"Action, Mystery, Drama"
2998,Hi no Tori: Uchuu-hen,The Phoenix -Space-,火の鳥　宇宙編,https://myanimelist.cdn-dena.com/images/anime/3/14209.jpg,OVA,1,"Dec 21, 1987",PG-13 - Teens 13 or older,7.11,3161.0,7421,1519,3,Desconocida,"Kadokawa Shoten, Tezuka Productions, Tohokushinsha Film Corporation",Anonimo,Madhouse,"Sci-Fi, Space, Drama, Fantasy"
11751,Senki Zesshou Symphogear,Symphogear,戦姫絶唱シンフォギア,https://myanimelist.cdn-dena.com/images/anime/11/75580.jpg,TV,13,"Jan 6, 2012 to Mar 30, 2012",PG-13 - Teens 13 or older,7.07,3319.0,1280,63699,706,Winter 2012,"Aniplex, Memory-Tech, Dwango, Bushiroad, Good Smile Company, King Records, Kinyosha",Anonimo,"Satelight, Encourage Films","Action, Sci-Fi, Music"
2449,Ghost in the Shell: Stand Alone Complex - The Laughing Man,Ghost in the Shell: Stand Alone Complex - The Laughing Man,攻殻機動隊 Stand Alone Complex - The Laughing Man,https://myanimelist.cdn-dena.com/images/anime/3/21835.jpg,Special,1,"Sep 23, 2005",R - 17+ (violence & profanity),8.17,344.0,2207,27922,48,Desconocida,"Bandai Visual, Animax, Kodansha","Bandai Entertainment, Manga Entertainment",Production I.G,"Action, Mecha, Mystery, Police, Psychological, Sci-Fi, Seinen"
15201,Code Geass: Boukoku no Akito 4 - Nikushimi no Kioku kara,Code Geass: Akito the Exiled - Memories of Hatred,コードギアス 亡国のアキト 第４章「憎しみの記憶から」,https://myanimelist.cdn-dena.com/images/anime/6/74757.jpg,Movie,1,"Jul 4, 2015",R - 17+ (violence & profanity),7.43,1884.0,1410,56371,57,Desconocida,"Bandai Visual, Bandai, Bandai Namco Entertainment, Hakuhodo DY Media Partners",Funimation,Sunrise,"Action, Mecha, Military"
2678,Doraemon Movie 18: Nobita no Nejimaki City Boukenki,Doraemon the Movie: Nobita and the Spiral City,映画 ドラえもん のび太のねじ巻き都市[シティー]冒険記,https://myanimelist.cdn-dena.com/images/anime/12/72423.jpg,Movie,1,"Mar 8, 1997",PG - Children,7.14,3035.0,7828,1249,0,Desconocida,Anonimo,Anonimo,Anonimo,"Adventure, Fantasy, Kids, Shounen"
4469,.hack//G.U. Trilogy: Parody Mode,.hack//G.U. Trilogy: Parody Mode,.hack//G.U. Trilogy,https://myanimelist.cdn-dena.com/images/anime/10/8661.jpg,Special,1,"Mar 25, 2008",PG-13 - Teens 13 or older,6.58,5270.0,3893,8722,12,Desconocida,Bandai Visual,Anonimo,Anonimo,"Fantasy, Game, Comedy, Sci-Fi, Parody"
30825,Gakkou no Kaidan: Kubinashi Rider!! Shi no Noroi,Ghost Stories: The Headless Horsemen!! Curse of Death,学校の怪談 首なしライダー!! 死の呪い,https://myanimelist.cdn-dena.com/images/anime/2/74184.jpg,Special,1,"Aug 24, 2001",PG-13 - Teens 13 or older,7.11,3158.0,4869,4995,2,Desconocida,Anonimo,ADV Films,Studio Pierrot,"Horror, Mystery, Supernatural"
3673,Nijuu Mensou no Musume,The Daughter of 20 Faces,二十面相の娘,https://myanimelist.cdn-dena.com/images/anime/3/8694.jpg,TV,22,"Apr 13, 2008 to Sep 28, 2008",PG-13 - Teens 13 or older,7.62,1304.0,2359,25087,149,Spring 2008,"PRA, Sakura Create, Fuji Pacific Music Publishing",Anonimo,"Bones, Telecom Animation Film","Action, Adventure, Mystery"
8728,Code Geass: Hangyaku no Lelouch - Kiseki no Birthday Picture Drama,Sin Titulo,コードギアス 反逆のルルーシュ キセキの誕生日 ピクチャードラマ,https://myanimelist.cdn-dena.com/images/anime/6/24108.jpg,Special,1,"Apr 23, 2010",PG-13 - Teens 13 or older,7.0,3560.0,2551,21757,40,Desconocida,Anonimo,Anonimo,Sunrise,"School, Supernatural"
8630,Hidan no Aria,Aria the Scarlet Ammo,緋弾のアリア,https://myanimelist.cdn-dena.com/images/anime/9/30095.jpg,TV,12,"Apr 15, 2011 to Jul 1, 2011",PG-13 - Teens 13 or older,7.07,3303.0,324,223899,839,Spring 2011,"TBS, Magic Capsule, flying DOG",Funimation,J.C.Staff,"Action, Comedy, Romance, School"
22335,Teekyuu 3 Specials,Sin Titulo,てーきゅう３期　映像特典,https://myanimelist.cdn-dena.com/images/anime/7/58477.jpg,Special,2,"Jan 24, 2014",PG-13 - Teens 13 or older,6.65,4994.0,4399,6456,2,Desconocida,Earth Star Entertainment,Anonimo,MAPPA,"Comedy, School, Shounen, Sports"
33247,Tsubasa to Hotaru (2016),Sin Titulo,つばさとホタル,https://myanimelist.cdn-dena.com/images/anime/4/79960.jpg,Special,3,"May 10, 2016 to May 24, 2016",G - All Ages,6.51,5586.0,6502,2368,4,Desconocida,Anonimo,Anonimo,J.C.Staff,"Romance, School, Shoujo"
17669,Kunimatsu-sama no Otoridai,Sin Titulo,国松さまのお通りだい,https://myanimelist.cdn-dena.com/images/anime/12/47149.jpg,TV,46,"Oct 6, 1971 to Sep 25, 1972",None,6.88,11010.0,11700,165,0,Fall 1971,Mushi Production,Anonimo,Anonimo,"Comedy, School, Sports"
34607,Lostorage Conflated WIXOSS,Sin Titulo,Lostorage conflated WIXOSS,https://myanimelist.cdn-dena.com/images/anime/1558/90899.jpg,TV,0,"Apr 7, 2018 to ?",R - 17+ (violence & profanity),7.07,3311.0,3235,13584,34,Spring 2018,Anonimo,Anonimo,J.C.Staff,"Game, Psychological"
32663,Tama & Friends: Uchi no Tama Shirimasenka?,Sin Titulo,タマ&フレンズ うちのタマ知りませんか?,https://myanimelist.cdn-dena.com/images/anime/8/82187.jpg,TV,0,"Oct 1, 2016 to ?",G - All Ages,6.67,12350.0,11740,163,0,Fall 2016,Anonimo,Anonimo,Kachidoki Studio,"Adventure, Kids"
24705,"Ore, Twintail ni Narimasu.",Gonna be the Twin-Tail!!,俺、ツインテールになります。,https://myanimelist.cdn-dena.com/images/anime/11/75057.jpg,TV,12,"Oct 10, 2014 to Dec 26, 2014",PG-13 - Teens 13 or older,6.69,4817.0,929,91843,369,Fall 2014,"Pony Canyon, TBS, DAX Production, Daiichikosho, Shogakukan",Funimation,Production IMS,"Action, Comedy, Romance, Fantasy, School, Shounen"
34915,The iDOLM@STER SideM,The iDOLM@STER Side M,アイドルマスター SideM,https://myanimelist.cdn-dena.com/images/anime/3/88467.jpg,TV,13,"Oct 7, 2017 to Dec 30, 2017",PG-13 - Teens 13 or older,7.43,1911.0,3539,10953,92,Fall 2017,"Aniplex, Lantis, Bandai Namco Live Creative, Bandai Namco Entertainment, ABC Animation",Anonimo,A-1 Pictures,Music
35285,A-Channel: Nabe wo Tabeyou,A-Channel: Let&#039;s Eat Hot Pot,Aチャンネル 鍋を食べよう,https://myanimelist.cdn-dena.com/images/anime/9/84989.jpg,Special,1,"Sep 27, 2017",PG-13 - Teens 13 or older,6.98,3625.0,5265,4101,0,Desconocida,Aniplex,Anonimo,Studio Gokumi,"Comedy, School, Seinen, Slice of Life"
26055,JoJo no Kimyou na Bouken: Stardust Crusaders 2nd Season,JoJo&#039;s Bizarre Adventure: Stardust Crusaders - Battle in Egypt,ジョジョの奇妙な冒険 スターダストクルセイダース,https://myanimelist.cdn-dena.com/images/anime/11/75045.jpg,TV,24,"Jan 10, 2015 to Jun 20, 2015",R - 17+ (violence & profanity),8.56,78.0,400,190689,4468,Winter 2015,"Yomiko Advertising, Warner Bros., KlockWorx",Viz Media,David Production,"Action, Adventure, Drama, Shounen, Supernatural"
23233,Shinmai Maou no Testament,The Testament of Sister New Devil,新妹魔王の契約者〈テスタメント〉,https://myanimelist.cdn-dena.com/images/anime/6/67627.jpg,TV,12,"Jan 8, 2015 to Mar 26, 2015",R+ - Mild Nudity,7.07,3318.0,243,275407,998,Winter 2015,"Kadokawa Shoten, AT-X, Nippon Columbia, Kadokawa Pictures Japan, KlockWorx, Mobcast","Funimation, Crunchyroll",Production IMS,"Action, Harem, Demons, Romance, Ecchi, Fantasy"
32601,12-sai.: Chicchana Mune no Tokimeki,Sin Titulo,12歳。～ちっちゃなムネのトキメキ～,https://myanimelist.cdn-dena.com/images/anime/11/78391.jpg,TV,12,"Apr 4, 2016 to Jun 20, 2016",PG - Children,6.57,5309.0,2789,18286,40,Spring 2016,"Shogakukan Productions, AT-X, Nippon Columbia, Tokyo MX, Shogakukan, East Japan Marketing &amp; Communications, Sun TV",Anonimo,OLM,"Romance, School, Shoujo"
1090,Mobile Suit Gundam I,Sin Titulo,劇場版　機動戦士ガンダム I　特別編,https://myanimelist.cdn-dena.com/images/anime/5/75772.jpg,Movie,1,"Mar 14, 1981",PG-13 - Teens 13 or older,7.39,2076.0,2862,17370,20,Desconocida,Sotsu,"Nozomi Entertainment, Bandai Entertainment",Sunrise,"Action, Military, Sci-Fi, Adventure, Space, Drama, Mecha"
1211,Macross Plus Movie Edition,Sin Titulo,マクロスプラス　ＭＯＶＩＥ　ＥＤＩＴＩＯＮ,https://myanimelist.cdn-dena.com/images/anime/11/75806.jpg,Movie,1,"Oct 7, 1995",PG-13 - Teens 13 or older,7.79,903.0,3673,10052,50,Desconocida,Studio Nue,Manga Entertainment,Triangle Staff,"Action, Adventure, Mecha, Military, Romance, Sci-Fi, Space"
1930,Futari wa Precure: Max Heart Movie 1,Sin Titulo,ふたりはプリキュア ー マックスハート,https://myanimelist.cdn-dena.com/images/anime/3/21030.jpg,Movie,1,"Apr 16, 2005",G - All Ages,6.94,3771.0,5435,3782,8,Desconocida,Asatsu DK,Anonimo,Toei Animation,"Fantasy, Magic, Comedy, Shoujo"
21835,Majin Bone,Sin Titulo,マジンボーン,https://myanimelist.cdn-dena.com/images/anime/1490/90396.jpg,TV,52,"Apr 1, 2014 to Mar 31, 2015",PG-13 - Teens 13 or older,6.79,4363.0,4110,7681,27,Spring 2014,Anonimo,Anonimo,Toei Animation,Game
12055,Brandish,Sin Titulo,Brandish,https://myanimelist.cdn-dena.com/images/anime/8/33979.jpg,OVA,2,"Jun 22, 2012 to Aug 24, 2012",Rx - Hentai,6.85,Desconocido,3764,9469,55,Desconocida,Mary Jane,Anonimo,Studio Eromatick,"Hentai, Demons, Supernatural"
15989,Saki Achiga-hen: Episode of Side-A Specials,Saki - Episode of Side A,咲-Saki-阿知賀編 episode of side-A スペシャルエピソード 13話～16話,https://myanimelist.cdn-dena.com/images/anime/8/45084.jpg,Special,4,"Feb 20, 2013 to Aug 21, 2013",PG-13 - Teens 13 or older,7.61,1340.0,3608,10460,21,Desconocida,"Sotsu, Lantis, TV Tokyo Music",Anonimo,Studio Gokumi,"Game, Slice of Life, School"
1329,Ohoshisama no Rail,Rail of the Star: A True Story of Children,お星さまのレール,https://myanimelist.cdn-dena.com/images/anime/4/85355.jpg,Movie,1,"Jul 10, 1993",G - All Ages,7.28,2469.0,7031,1850,3,Desconocida,TV Tokyo,ADV Films,Madhouse,"Drama, Historical"
15437,"Kore wa Zombie Desu ka? of the Dead: Hai, Minotake ni Attemasu",Is This a Zombie? Of the Dead OVA,これはゾンビですか? OF THE DEAD 「はい、身の丈に合ってます」,https://myanimelist.cdn-dena.com/images/anime/4/43515.jpg,OVA,1,"Oct 20, 2012",R+ - Mild Nudity,7.59,1387.0,1165,70473,52,Desconocida,"Kadokawa Shoten, AT-X, Kadokawa Pictures Japan, KlockWorx, flying DOG",Funimation,Studio Deen,"Action, Harem, Comedy, Supernatural, Magic, Ecchi"
14379,Shoujo x Shoujo x Shoujo The Animation,Sin Titulo,少女x少女x少女 THE ANIMATION,https://myanimelist.cdn-dena.com/images/anime/7/39425.jpg,OVA,2,"Aug 31, 2012 to Nov 30, 2012",Rx - Hentai,7.03,Desconocido,4970,4760,16,Desconocida,Pink Pineapple,Anonimo,Anonimo,"Harem, Hentai"
99,Mai-Otome,My-Otome,舞-乙HiME,https://myanimelist.cdn-dena.com/images/anime/2/46897.jpg,TV,26,"Oct 7, 2005 to Mar 31, 2006",PG-13 - Teens 13 or older,7.37,2153.0,1765,40454,323,Fall 2005,"Bandai Visual, Lantis, TV Tokyo Music","Funimation, Bandai Entertainment",Sunrise,"Comedy, Drama, Fantasy, Magic"
32696,Fukigen na Mononokean,The Morose Mononokean,不機嫌なモノノケ庵,https://myanimelist.cdn-dena.com/images/anime/11/80009.jpg,TV,13,"Jun 28, 2016 to Sep 20, 2016",PG-13 - Teens 13 or older,7.45,1804.0,1253,65061,264,Summer 2016,"Square Enix, AT-X, Age Global Networks, Docomo Anime Store, Yomiuri TV Enterprise, Tokuma Japan Communications, Kanon Sound, RAY","Funimation, Crunchyroll",Pierrot Plus,"Comedy, Demons, Supernatural"
32323,Aishen Qiaokeli-ing...,Sin Titulo,爱神巧克力ING...,https://myanimelist.cdn-dena.com/images/anime/6/78011.jpg,ONA,15,"Dec 2, 2015 to Mar 16, 2016",PG-13 - Teens 13 or older,7.22,2707.0,2123,29715,113,Desconocida,Tencent Animation,Anonimo,G.CMay Animation &amp; Film,"Comedy, Harem, Romance, School"
5114,Fullmetal Alchemist: Brotherhood,Fullmetal Alchemist: Brotherhood,鋼の錬金術師 FULLMETAL ALCHEMIST,https://myanimelist.cdn-dena.com/images/anime/5/47421.jpg,TV,64,"Apr 5, 2009 to Jul 4, 2010",R - 17+ (violence & profanity),9.25,1.0,4,1199091,106895,Spring 2009,"Aniplex, Square Enix, Mainichi Broadcasting System, Studio Moriken","Funimation, Aniplex of America",Bones,"Action, Military, Adventure, Comedy, Drama, Magic, Fantasy, Shounen"
6288,Mobile Suit Gundam 00 The Movie: A Wakening of the Trailblazer,Sin Titulo,劇場版 機動戦士ガンダム00 -A wakening of the Trailblazer-,https://myanimelist.cdn-dena.com/images/anime/11/30563.jpg,Movie,1,"Sep 18, 2010",R - 17+ (violence & profanity),7.38,2116.0,1706,42832,198,Desconocida,"Bandai Visual, Sotsu, Mainichi Broadcasting System",Bandai Entertainment,Sunrise,"Action, Mecha, Sci-Fi, Space"
16331,Next A-Class,Sin Titulo,NEXT A-Class,https://myanimelist.cdn-dena.com/images/anime/4/44099.jpg,ONA,1,"Nov 17, 2012",PG-13 - Teens 13 or older,6.51,5571.0,4728,5415,2,Desconocida,Anonimo,Anonimo,Production I.G,"Action, Cars, Sci-Fi"
9865,Hetalia Axis Powers Fan Disc,Hetalia Axis Powers Fan Disc,ヘタリア Axis Powers ファンディスク,https://myanimelist.cdn-dena.com/images/anime/7/27300.jpg,OVA,1,"May 25, 2010",PG-13 - Teens 13 or older,7.48,1693.0,3730,9671,31,Desconocida,Frontier Works,Funimation,Studio Deen,"Comedy, Historical, Parody"
25301,Maya no Isshou,Sin Titulo,マヤの一生,https://myanimelist.cdn-dena.com/images/anime/13/64619.jpg,Movie,1,"Aug 20, 1996",G - All Ages,6.63,11198.0,12316,131,0,Desconocida,Mushi Production,Anonimo,Anonimo,"Historical, Slice of Life, Drama"
34830,Dance with Devils: Fortuna,Sin Titulo,Dance with Devils -Fortuna-,https://myanimelist.cdn-dena.com/images/anime/2/86240.jpg,Movie,1,"Nov 4, 2017",R - 17+ (violence & profanity),6.92,3832.0,3860,8947,33,Desconocida,"DIVE II Entertainment, Avex Pictures",Anonimo,Brain&#039;s Base,"Harem, Demons, Supernatural, Romance, Vampire, Shoujo"
29513,Aki no Kanade,Sin Titulo,アキの奏で,https://myanimelist.cdn-dena.com/images/anime/9/72481.jpg,Movie,1,"Mar 22, 2015",PG-13 - Teens 13 or older,7.13,3063.0,3289,13093,21,Desconocida,EXA International,Anonimo,J.C.Staff,"Slice of Life, Music, School"
12671,Pokemon Best Wishes! Season 2: Kyurem vs. Seikenshi,Pokemon the Movie: Kyurem VS. The Sword of Justice,劇場版 ポケットモンスター ベストウイッシュ キュレムVS聖剣士,https://myanimelist.cdn-dena.com/images/anime/11/38311.jpg,Movie,1,"Jul 14, 2012",PG - Children,6.61,5169.0,2735,18992,7,Desconocida,"TV Tokyo, Shogakukan Productions, Toho, Studio Jack",The Pokemon Company International,OLM,"Action, Adventure, Comedy, Kids, Drama, Fantasy"
810,Android Ana Maico 2010,Android Announcer Maico 2010,アンドロイド・アナ　MAICO ２０１０,https://myanimelist.cdn-dena.com/images/anime/8/30397.jpg,TV,24,"Apr 6, 1998 to Sep 28, 1998",PG-13 - Teens 13 or older,6.54,5443.0,6644,2198,3,Spring 1998,"Group TAC, Pony Canyon, Animate Film, Movic",Anonimo,Anonimo,"Comedy, Drama, Sci-Fi, Seinen"
1023,Wolf&#039;s Rain OVA,Wolf&#039;s Rain OVA,ウルフズ・レイン,https://myanimelist.cdn-dena.com/images/anime/3/22397.jpg,OVA,4,"Jan 23, 2004 to Feb 25, 2004",PG-13 - Teens 13 or older,8.1,442.0,1671,44024,288,Desconocida,Asatsu DK,"Funimation, Bandai Entertainment",Bones,"Sci-Fi, Adventure, Psychological, Supernatural, Drama"
9288,Heartcatch Precure! Movie: Hana no Miyako de Fashion Show... Desu ka!?,Sin Titulo,映画 ハートキャッチプリキュア！花の都でファッションショー・・・ですか！？,https://myanimelist.cdn-dena.com/images/anime/5/25737.jpg,Movie,1,"Oct 30, 2010",G - All Ages,7.71,1078.0,5269,4093,11,Desconocida,Anonimo,Anonimo,Toei Animation,"Fantasy, Kids, Magic, Shoujo"
